날짜,KTCI,등급,계절,KTCI-a,등급_a,계절_a,KTCI-a2,등급_a2,KTCI-a_roll3,KTCI-a_roll7,Cd,Ca,P,W,S,ET_d,ET_a,최고기온,평균기온,최저습도,평균습도,강수량,풍속,일조시간,전운량
2016-10-31,69.94,Good,autumn,69.94,Good,autumn,69.94,Good,74.25,73.39,3.0,2.5,4.95,4.0,1.2999999999999998,8.488719999999999,6.3897200000000005,8.2,5.7,59.9,59.9,0.5,2.0,0.0,7.4
2016-11-01,71.75,Very Good,autumn,71.75,Very Good,autumn,71.75,Very Good,74.84,76.18,2.5,2.0,5.0,3.5,4.9,7.36704,3.4176,6.6,1.5,43.6,43.6,0.0,2.7,9.8,0.0
2016-11-02,76.16,Very Good,autumn,76.16,Very Good,autumn,76.16,Very Good,72.62,75.96,3.0,2.5,4.99,4.5,3.8,10.4062,5.20684,10.5,4.1,53.1,53.1,0.1,1.4,7.6,4.4
2016-11-03,81.82,Excellent,autumn,81.82,Excellent,autumn,81.82,Excellent,76.58,75.85,3.5,3.0,4.98,4.5,4.4,13.48992,9.23392,14.1,9.1,62.8,62.8,0.2,1.6,8.8,4.9
2016-11-04,73.8,Very Good,autumn,73.8,Very Good,autumn,73.8,Very Good,77.26,75.18,3.5,3.0,5.0,3.5,1.3,14.9476,11.996400000000001,15.7,12.3,67.0,67.0,0.0,2.7,2.6,8.3
2016-11-05,77.21,Very Good,autumn,77.21,Very Good,autumn,77.21,Very Good,77.61,76.22,3.5,3.5,5.0,4.0,1.4,17.36776,14.548,18.1,15.0,77.4,77.4,0.0,2.2,2.8,7.3
2016-11-06,78.72,Very Good,autumn,78.72,Very Good,autumn,78.72,Very Good,76.58,75.63,3.5,3.5,5.0,3.5,2.7,16.952080000000002,13.3504,18.3,14.0,59.4,59.4,0.0,3.4,5.4,7.5
2016-11-07,69.63,Good,autumn,69.63,Good,autumn,69.63,Good,75.19,75.58,3.5,3.0,4.45,3.5,1.1,16.90456,12.47856,17.8,12.8,71.3,71.3,5.5,2.8,2.2,9.0
2016-11-08,74.23,Very Good,autumn,74.23,Very Good,autumn,74.23,Very Good,74.19,75.94,3.0,2.5,4.95,3.0,4.55,8.668800000000001,5.0912,8.4,4.1,58.0,58.0,0.5,3.5,9.1,2.4
2016-11-09,75.07,Very Good,autumn,75.07,Very Good,autumn,75.01,Very Good,72.98,75.78,3.0,2.0,5.0,4.0,4.85,8.92984,3.96124,8.6,2.1,41.1,41.1,0.0,1.9,9.7,1.4
2016-11-10,67.76,Good,autumn,67.76,Good,autumn,67.77,Good,72.35,73.77,3.0,2.5,4.96,4.0,0.15,9.835600000000001,6.712,9.8,6.0,55.5,55.5,0.4,2.0,0.3,9.5
2016-11-11,77.97,Very Good,autumn,77.97,Very Good,autumn,77.88,Very Good,73.6,74.37,3.5,3.0,4.6,4.0,4.3,13.58344,9.23212,14.2,9.1,63.3,63.3,4.0,2.2,8.6,2.0
2016-11-12,80.33,Excellent,autumn,80.33,Excellent,autumn,80.17,Excellent,75.35,74.82,3.5,3.0,5.0,4.0,4.1,15.68428,11.18776,16.7,11.4,62.1,62.1,0.0,2.3,8.2,3.3
2016-11-13,77.17,Very Good,autumn,77.17,Very Good,autumn,77.17,Very Good,78.49,74.59,3.5,3.5,4.95,4.0,1.55,17.283520000000003,13.95648,18.1,14.4,74.8,74.8,0.5,1.7,3.1,7.3
2016-11-14,73.32,Very Good,autumn,73.32,Very Good,autumn,73.33,Very Good,76.94,75.12,3.5,3.0,4.85,4.0,1.0499999999999998,15.301200000000001,12.9248,15.8,13.2,78.5,78.5,1.5,1.7,0.0,7.9
2016-11-15,76.01,Very Good,autumn,76.01,Very Good,autumn,75.55,Very Good,75.5,75.38,3.0,2.5,5.0,3.5,4.75,10.155439999999999,6.26944,10.2,5.2,44.3,44.3,0.0,2.8,9.5,0.0
2016-11-16,77.21,Very Good,autumn,77.21,Very Good,autumn,76.97,Very Good,75.51,75.68,3.0,2.5,5.0,4.5,4.3,11.5544,6.26944,12.0,5.2,44.3,44.3,0.0,1.4,8.6,1.1
2016-11-17,81.17,Excellent,autumn,81.17,Excellent,autumn,80.97,Excellent,78.13,77.6,3.5,3.0,5.0,4.5,4.0,15.3664,9.25696,16.5,9.1,56.4,56.4,0.0,1.2,8.0,2.0
2016-11-18,76.31,Very Good,autumn,76.31,Very Good,autumn,76.17,Very Good,78.23,77.36,3.5,3.0,5.0,4.0,2.05,13.83456,10.25008,14.6,10.3,58.4,58.4,0.0,1.9,4.1,5.6
2016-11-19,76.41,Very Good,autumn,76.41,Very Good,autumn,76.25,Very Good,77.96,76.8,3.5,3.0,5.0,4.0,2.1,17.60584,12.6532,18.6,13.0,71.1,71.1,0.0,2.2,4.2,8.9
2016-11-20,81.21,Excellent,autumn,81.21,Excellent,autumn,80.68,Excellent,77.98,77.38,3.5,3.0,5.0,4.0,4.55,14.210320000000001,9.84112,15.3,9.8,48.6,48.6,0.0,2.5,9.1,1.6
2016-11-21,73.37,Very Good,autumn,73.37,Very Good,autumn,73.43,Very Good,77.0,77.38,3.5,3.0,5.0,4.0,0.55,13.5052,9.619,14.6,9.5,40.5,40.5,0.0,2.2,1.1,7.8
2016-11-22,68.05,Good,autumn,66.41,Good,winter,67.23,Good,73.66,76.01,3.0,2.0,4.98,3.0,2.4,8.762880000000001,3.8144,8.4,2.0,43.3,43.3,0.2,3.9,4.8,8.4
2016-11-23,69.6,Good,autumn,67.99,Good,winter,68.73,Good,69.26,74.7,2.5,2.0,5.0,3.5,3.8,5.2,1.1500000000000001,3.6,-1.8,37.5,37.5,0.0,3.0,7.6,3.4
2016-11-24,72.21,Very Good,autumn,70.74,Very Good,winter,71.37,Very Good,68.38,73.21,2.5,2.0,5.0,4.0,4.6,4.2908800000000005,0.6100000000000003,2.4,-2.5,37.8,37.8,0.0,2.1,9.2,0.0
2016-11-25,71.48,Very Good,autumn,70.74,Very Good,winter,71.03,Very Good,69.82,72.41,2.5,2.0,5.0,4.5,3.7,6.8976,3.0196,6.0,1.0,43.9,43.9,0.0,1.5,7.4,4.3
2016-11-26,61.35,Good,autumn,61.33,Good,winter,61.33,Good,67.6,70.26,2.0,2.0,4.72,4.0,1.25,3.58768,2.0065600000000003,2.7,0.9,69.6,69.6,2.8,2.3,0.0,7.5
2016-11-27,65.9,Good,autumn,66.13,Good,winter,66.05,Good,66.07,68.1,2.5,2.0,5.0,4.5,0.85,6.8543199999999995,3.80116,6.6,3.3,81.3,81.3,0.0,1.5,1.7,7.5
2016-11-28,71.91,Very Good,autumn,70.5,Very Good,winter,70.9,Very Good,65.99,67.69,2.5,2.0,5.0,4.0,4.45,6.34096,2.84824,5.6,1.4,57.9,57.9,0.0,2.5,8.9,0.0
2016-11-29,75.71,Very Good,autumn,74.55,Very Good,winter,74.84,Very Good,70.39,68.85,3.0,2.0,5.0,4.5,4.65,8.931519999999999,3.6654400000000003,8.6,1.7,40.8,40.8,0.0,1.6,9.3,0.1
2016-11-30,68.62,Good,autumn,68.63,Good,winter,68.63,Good,71.23,68.95,3.0,2.5,4.9,4.0,0.8,9.83216,6.6432,9.8,6.0,59.8,59.8,1.0,2.0,1.6,8.9
2016-12-01,69.64,Good,winter,69.64,Good,winter,70.0,Very Good,70.94,68.79,2.5,2.5,5.0,3.0,4.25,7.6288,5.33664,7.0,4.1,47.6,47.6,0.0,3.6,8.5,1.3
2016-12-02,73.09,Very Good,winter,73.09,Very Good,winter,73.32,Very Good,70.45,69.12,3.0,2.0,5.0,4.0,4.65,8.33344,3.3337600000000003,7.9,1.6,48.4,48.4,0.0,1.8,9.3,0.0
2016-12-03,75.81,Very Good,winter,75.81,Very Good,winter,75.89,Very Good,72.85,71.19,3.0,2.5,5.0,4.5,3.95,11.08576,5.4064,11.3,4.5,58.8,58.8,0.0,1.4,7.9,5.5
2016-12-04,69.81,Good,winter,69.81,Good,winter,69.78,Good,72.9,71.72,3.0,2.5,5.0,4.5,0.25,9.5798,6.2182,9.5,5.5,60.1,60.1,0.0,1.2,0.5,8.8
2016-12-05,67.43,Good,winter,67.43,Good,winter,67.45,Good,71.02,71.28,3.0,2.5,4.85,3.5,1.15,10.262920000000001,6.40676,10.3,5.9,69.1,69.1,1.5,3.0,2.3,7.9
2016-12-06,70.82,Very Good,winter,70.82,Very Good,winter,70.82,Very Good,69.35,70.75,2.5,2.0,5.0,4.0,4.65,5.7021999999999995,1.6306000000000003,4.3,-1.1,38.5,38.5,0.0,2.5,9.3,0.0
2016-12-07,66.61,Good,winter,66.61,Good,winter,66.61,Good,68.29,70.46,2.5,2.0,5.0,4.0,2.05,7.917,3.0844400000000003,7.5,1.7,58.3,58.3,0.0,2.3,4.1,3.9
2016-12-08,64.53,Good,winter,64.53,Good,winter,64.53,Good,67.32,69.73,2.5,2.0,4.7,4.0,1.9,6.568,3.048,6.1,2.1,70.0,70.0,3.0,1.7,3.8,6.1
2016-12-09,65.82,Good,winter,65.82,Good,winter,65.82,Good,65.65,68.69,2.5,2.0,4.7,3.5,3.6,4.9934400000000005,2.57648,4.2,1.4,65.8,65.8,3.0,2.8,7.2,3.9
2016-12-10,70.74,Very Good,winter,70.74,Very Good,winter,70.74,Very Good,67.03,67.97,2.5,2.0,5.0,4.0,4.6,4.94144,0.8313599999999997,3.6,-1.6,47.6,47.6,0.0,1.9,9.2,0.1
2016-12-11,72.2,Very Good,winter,72.2,Very Good,winter,72.2,Very Good,69.59,68.31,2.5,2.0,5.0,4.5,4.6,7.22656,1.4485600000000005,6.4,-1.1,42.6,42.6,0.0,1.2,9.2,0.4
2016-12-12,68.84,Good,winter,68.84,Good,winter,68.84,Good,70.59,68.51,2.5,2.5,5.0,4.0,1.95,7.21908,4.21268,6.3,2.3,37.9,37.9,0.0,1.9,3.9,8.0
2016-12-13,71.76,Very Good,winter,71.76,Very Good,winter,71.76,Very Good,70.93,68.64,3.0,2.5,5.0,4.0,2.35,9.022720000000001,4.62496,8.8,3.4,53.6,53.6,0.0,2.0,4.7,4.6
2016-12-14,59.66,Acceptable,winter,59.66,Acceptable,winter,59.66,Acceptable,66.75,67.65,2.0,2.0,4.99,3.5,0.1,1.1887600000000003,0.054640000000000466,-0.1,-1.4,68.1,68.1,0.1,2.7,0.2,7.3
2016-12-15,64.54,Good,winter,64.54,Good,winter,64.54,Good,65.32,67.65,2.0,1.5,5.0,3.5,4.55,1.1772000000000005,-1.5079999999999996,-1.5,-5.0,41.8,41.8,0.0,3.0,9.1,0.0
2016-12-16,66.08,Good,winter,66.08,Good,winter,66.08,Good,63.43,67.69,2.0,1.5,5.0,4.0,4.6,2.388,-1.1896400000000003,0.0,-4.7,40.3,40.3,0.0,2.2,9.2,2.0
2016-12-17,70.66,Very Good,winter,70.66,Very Good,winter,70.66,Very Good,67.09,67.68,3.0,2.0,5.0,4.0,3.15,8.3192,3.8650800000000003,8.0,2.7,60.1,60.1,0.0,1.8,6.3,6.6
2016-12-18,68.03,Good,winter,68.03,Good,winter,68.03,Good,68.26,67.08,3.0,2.5,5.0,4.0,0.05,8.33712,5.536480000000001,8.1,4.9,68.8,68.8,0.0,1.9,0.1,8.5
2016-12-19,70.97,Very Good,winter,70.97,Very Good,winter,70.97,Very Good,69.89,67.39,3.0,2.5,4.99,4.0,1.9,11.728,7.5808,12.0,7.2,66.0,66.0,0.1,2.5,3.8,6.9
2016-12-20,78.89,Very Good,winter,78.89,Very Good,winter,78.89,Very Good,72.63,68.4,3.5,2.5,5.0,4.5,4.45,13.18672,7.87552,13.6,7.6,71.3,71.3,0.0,1.2,8.9,2.4
2016-12-21,52.37,Acceptable,winter,52.37,Acceptable,winter,52.37,Acceptable,67.41,67.36,3.0,3.0,2.1,3.0,1.7,12.3452,8.1058,12.6,7.9,75.5,75.5,29.0,3.5,3.4,8.1
2016-12-22,50.76,Acceptable,winter,50.76,Acceptable,winter,50.76,Acceptable,60.67,65.39,3.0,2.5,2.65,3.0,0.09999999999999964,10.9612,5.6746,11.0,5.5,90.3,90.3,23.5,3.5,0.0,9.8
2016-12-23,56.3,Acceptable,winter,56.3,Acceptable,winter,56.3,Acceptable,53.14,64.0,2.0,1.5,4.99,3.0,0.4,2.4826,-1.0549999999999997,1.5,-2.5,71.1,71.1,0.1,3.6,0.8,8.9
2016-12-24,61.14,Good,winter,61.14,Good,winter,61.14,Good,56.07,62.64,2.0,1.5,5.0,4.0,1.55,2.3104000000000005,-0.7135999999999998,1.1,-2.4,66.0,66.0,0.0,1.8,3.1,5.5
2016-12-25,68.23,Good,winter,68.23,Good,winter,68.23,Good,61.89,62.67,2.5,2.0,5.0,4.0,3.05,6.8392,2.0980000000000003,6.4,1.0,69.5,69.5,0.0,1.7,6.1,4.8
2016-12-26,65.88,Good,winter,65.88,Good,winter,65.88,Good,65.08,61.94,2.5,2.0,5.0,4.5,0.7000000000000002,4.98688,3.286,4.4,2.5,73.8,73.8,0.0,1.4,0.0,8.6
2016-12-27,62.21,Good,winter,62.21,Good,winter,62.21,Good,65.44,59.56,2.0,1.5,4.95,3.0,4.2,2.87992,-0.06631999999999971,1.3,-2.3,54.6,54.6,0.5,3.5,8.4,2.8
2016-12-28,68.27,Good,winter,68.27,Good,winter,68.27,Good,65.45,61.83,2.5,1.5,5.0,4.0,4.55,4.1096,-0.9051999999999998,2.6,-3.7,49.0,49.0,0.0,1.8,9.1,1.9
2016-12-29,64.19,Good,winter,64.19,Good,winter,64.19,Good,64.89,63.75,2.0,1.5,4.97,3.5,4.45,0.9823599999999999,-1.5360800000000006,-1.1,-4.2,53.1,53.1,0.3,2.8,8.9,1.5
2016-12-30,64.63,Good,winter,64.63,Good,winter,64.63,Good,65.7,64.94,2.0,1.5,5.0,4.5,2.8,2.7676,-1.1700399999999997,1.0,-3.9,50.9,50.9,0.0,1.3,5.6,3.0
2016-12-31,67.58,Good,winter,67.58,Good,winter,67.58,Good,65.47,65.86,2.5,2.0,5.0,4.5,1.75,6.29512,1.98712,5.7,0.7,65.4,65.4,0.0,1.5,3.5,6.6
2017-01-01,66.13,Good,winter,66.13,Good,winter,66.13,Good,66.11,65.56,2.5,2.0,5.0,4.5,0.85,7.198840000000001,3.4037200000000003,6.9,2.7,75.9,75.9,0.0,1.5,1.7,7.0
2017-01-02,69.95,Good,winter,69.95,Good,winter,69.95,Good,67.89,66.14,3.0,2.5,4.97,4.0,1.35,9.27104,5.444,9.2,5.0,77.8,77.8,0.3,2.1,2.7,7.6
2017-01-03,72.77,Very Good,winter,72.77,Very Good,winter,72.77,Very Good,69.62,67.65,3.0,2.0,5.0,4.0,4.45,8.05144,3.2224000000000004,7.7,2.0,61.8,61.8,0.0,1.8,8.9,1.1
2017-01-04,74.92,Very Good,winter,74.92,Very Good,winter,74.92,Very Good,72.55,68.6,3.0,2.5,5.0,4.0,4.3,9.098,4.997999999999999,8.9,3.9,55.0,55.0,0.0,1.7,8.6,2.6
2017-01-05,65.52,Good,winter,65.52,Good,winter,65.52,Good,71.07,68.79,2.5,2.5,5.0,3.5,0.7999999999999998,7.81516,4.98296,7.3,3.8,52.3,52.3,0.0,3.1,0.0,8.4
2017-01-06,72.81,Very Good,winter,72.81,Very Good,winter,72.81,Very Good,71.08,69.95,3.0,2.5,5.0,4.0,3.0,11.1676,6.163600000000001,11.4,5.4,58.5,58.5,0.0,2.4,6.0,4.1
2017-01-07,75.08,Very Good,winter,75.08,Very Good,winter,75.08,Very Good,71.14,71.03,3.0,2.5,5.0,4.5,3.5,10.4298,5.35816,10.5,4.6,64.9,64.9,0.0,1.4,7.0,3.0
2017-01-08,68.84,Good,winter,68.84,Good,winter,68.84,Good,72.24,71.41,3.0,2.5,5.0,3.5,1.45,10.76104,7.0404,10.9,6.5,61.4,61.4,0.0,2.6,2.9,8.1
2017-01-09,66.85,Good,winter,66.85,Good,winter,66.85,Good,70.26,70.97,2.5,2.0,5.0,3.5,3.1,5.19376,2.8328,4.3,1.5,60.8,60.8,0.0,3.3,6.2,4.3
2017-01-10,64.54,Good,winter,64.54,Good,winter,64.54,Good,66.74,69.79,2.0,1.5,5.0,3.5,4.55,3.05444,-0.6914800000000003,1.1,-3.7,45.1,45.1,0.0,3.2,9.1,0.8
2017-01-11,66.08,Good,winter,66.08,Good,winter,66.08,Good,65.82,68.53,2.0,1.5,5.0,4.0,4.6,3.6624000000000003,-0.2892799999999993,1.5,-3.8,36.4,36.4,0.0,2.1,9.2,1.9
2017-01-12,66.53,Good,winter,66.53,Good,winter,66.53,Good,65.72,68.68,2.0,2.0,5.0,3.5,4.3,3.0484,0.5767199999999995,1.0,-2.2,43.1,43.1,0.0,3.1,8.6,2.1
2017-01-13,61.34,Good,winter,61.34,Good,winter,61.34,Good,64.65,67.04,2.0,1.5,4.94,3.5,2.8,0.9985600000000003,-2.6335999999999995,-1.4,-6.0,47.4,47.4,0.6,2.9,5.6,1.8
2017-01-14,60.89,Good,winter,60.89,Good,winter,60.89,Good,62.92,65.01,1.5,1.5,5.0,3.0,4.6,-1.2912800000000004,-3.4908800000000006,-5.4,-8.4,33.3,33.3,0.0,3.8,9.2,0.0
2017-01-15,66.08,Good,winter,66.08,Good,winter,66.08,Good,62.77,64.62,2.0,1.5,5.0,4.0,4.6,1.9209200000000002,-2.303919999999999,-0.9,-6.6,35.3,35.3,0.0,2.3,9.2,0.0
2017-01-16,69.81,Good,winter,69.81,Good,winter,69.81,Good,65.59,65.04,2.5,1.5,5.0,4.5,4.6,5.4976,-0.3555199999999994,4.0,-3.8,37.6,37.6,0.0,1.4,9.2,0.1
2017-01-17,71.72,Very Good,winter,71.72,Very Good,winter,71.72,Very Good,69.2,66.06,2.5,2.0,5.0,4.5,4.3,4.80976,0.5632000000000006,3.4,-2.0,46.6,46.6,0.0,1.5,8.6,4.4
2017-01-18,64.02,Good,winter,64.02,Good,winter,64.02,Good,68.52,65.77,2.0,2.0,5.0,4.5,0.95,3.69568,0.8061999999999998,2.8,-0.5,68.9,68.9,0.0,1.3,1.9,4.0
2017-01-19,71.31,Very Good,winter,71.31,Very Good,winter,71.31,Very Good,69.02,66.45,2.5,2.0,5.0,4.5,4.05,5.64552,0.7980800000000001,4.7,-1.2,55.4,55.4,0.0,1.6,8.1,6.3
2017-01-20,57.3,Acceptable,winter,57.3,Acceptable,winter,57.3,Acceptable,64.21,65.88,1.5,1.5,4.6,3.5,3.0,-0.0456799999999995,-2.68928,-1.4,-4.4,70.3,70.3,4.0,3.0,6.0,4.8
2017-01-21,61.47,Good,winter,61.47,Good,winter,61.47,Good,63.36,65.96,2.0,1.5,4.79,4.5,1.65,0.054840000000000444,-3.86848,-0.9,-5.2,78.1,78.1,2.1,1.6,3.3,5.3
2017-01-22,58.42,Acceptable,winter,58.42,Acceptable,winter,58.42,Acceptable,59.06,64.86,1.5,1.0,5.0,3.0,4.55,-0.7091599999999998,-4.7351600000000005,-3.3,-8.3,51.3,51.3,0.0,3.8,9.1,0.0
2017-01-23,61.58,Good,winter,61.58,Good,winter,61.58,Good,60.49,63.69,1.5,1.0,5.0,4.0,4.7,-1.1897599999999993,-4.999040000000001,-4.1,-8.9,48.4,48.4,0.0,2.2,9.4,0.0
2017-01-24,66.24,Good,winter,66.24,Good,winter,66.24,Good,62.08,62.91,2.0,1.5,5.0,4.0,4.7,0.9780800000000001,-3.5727999999999995,-1.3,-7.0,49.6,49.6,0.0,2.0,9.4,0.0
2017-01-25,67.78,Good,winter,67.78,Good,winter,67.78,Good,65.2,63.44,2.0,1.5,5.0,4.5,4.75,2.69816,-2.19648,0.9,-5.2,50.6,50.6,0.0,1.5,9.5,0.0
2017-01-26,67.72,Good,winter,67.72,Good,winter,67.72,Good,67.25,62.93,2.5,2.0,4.97,4.0,2.85,4.33984,0.30912000000000006,3.4,-1.3,64.4,64.4,0.3,2.2,5.7,6.9
2017-01-27,67.44,Good,winter,67.44,Good,winter,67.44,Good,67.65,64.38,2.5,2.0,4.7,3.5,4.6,4.55452,0.05608000000000013,3.1,-2.6,47.3,47.3,3.0,3.4,9.2,1.6
2017-01-28,69.61,Good,winter,69.61,Good,winter,69.61,Good,68.26,65.54,2.5,2.0,5.0,4.0,3.9,5.7136,1.2767999999999997,4.3,-1.6,38.0,38.0,0.0,1.7,7.8,6.6
2017-01-29,58.58,Acceptable,winter,58.58,Acceptable,winter,58.58,Acceptable,65.21,65.56,2.0,2.0,4.55,4.0,0.20000000000000018,3.367,1.86352,2.5,0.8,71.1,71.1,4.5,1.8,0.0,9.6
2017-01-30,64.16,Good,winter,64.16,Good,winter,64.16,Good,64.12,65.93,2.0,1.5,4.99,3.5,4.35,0.7829600000000002,-2.5148799999999993,-0.9,-4.8,61.4,61.4,0.1,3.3,8.7,2.9
2017-01-31,65.27,Good,winter,65.27,Good,winter,65.27,Good,62.67,65.79,2.0,1.5,5.0,4.0,4.1,2.3638400000000006,-1.9996800000000001,0.2,-5.4,44.8,44.8,0.0,1.7,8.2,3.1
2017-02-01,66.33,Good,winter,66.33,Good,winter,66.33,Good,65.25,65.59,2.0,1.5,5.0,4.0,4.75,2.7645999999999997,-0.8919999999999999,0.7,-4.0,44.5,44.5,0.0,2.5,9.5,1.4
2017-02-02,67.22,Good,winter,67.22,Good,winter,67.22,Good,66.27,65.52,2.5,1.5,5.0,3.5,4.8,4.5622799999999994,-0.30732000000000026,3.3,-2.7,52.9,52.9,0.0,2.7,9.6,1.3
2017-02-03,72.2,Very Good,winter,72.2,Very Good,winter,72.2,Very Good,68.58,66.2,2.5,2.0,5.0,4.5,4.6,7.15672,2.6764,6.7,1.5,65.4,65.4,0.0,1.5,9.2,2.3
2017-02-04,65.56,Good,winter,65.56,Good,winter,65.56,Good,68.33,65.62,2.5,2.0,5.0,4.5,0.5,4.03232,2.0138399999999996,3.2,0.9,69.4,69.4,0.0,1.6,1.0,7.0
2017-02-05,62.9,Good,winter,62.9,Good,winter,62.9,Good,66.89,66.23,2.0,2.0,4.95,4.0,1.35,3.0607599999999997,2.06944,2.3,1.2,75.3,75.3,0.5,2.1,0.0,7.3
2017-02-06,69.77,Good,winter,69.77,Good,winter,69.77,Good,66.08,67.04,2.5,2.0,5.0,3.5,4.9,4.0504,0.5931999999999997,2.6,-1.7,51.0,51.0,0.0,3.0,9.8,0.0
2017-02-07,68.07,Good,winter,68.07,Good,winter,68.07,Good,66.91,67.44,2.5,2.0,5.0,4.5,2.05,4.5288,0.6208000000000005,3.0,-2.0,45.4,45.4,0.0,1.5,4.1,5.3
2017-02-08,61.99,Good,winter,61.99,Good,winter,61.99,Good,66.61,66.82,2.0,2.0,5.0,4.0,0.6,2.47624,0.23511999999999977,0.6,-2.2,50.1,50.1,0.0,2.0,1.2,6.8
2017-02-09,62.84,Good,winter,62.84,Good,winter,62.84,Good,64.3,66.19,2.0,1.5,5.0,3.0,4.4,0.46519999999999984,-2.056399999999999,-2.1,-5.3,47.0,47.0,0.0,3.8,8.8,1.5
2017-02-10,63.49,Good,winter,63.49,Good,winter,63.49,Good,62.77,64.95,2.0,1.5,5.0,3.0,4.8,0.28500000000000014,-2.901519999999999,-2.5,-6.6,44.3,44.3,0.0,4.1,9.6,0.9
2017-02-11,65.03,Good,winter,65.03,Good,winter,65.03,Good,63.79,64.87,2.0,1.5,5.0,3.5,4.85,2.80928,-1.5676799999999993,0.8,-4.8,45.4,45.4,0.0,2.8,9.7,0.3
2017-02-12,71.23,Very Good,winter,71.23,Very Good,winter,71.23,Very Good,66.58,66.06,2.5,2.0,5.0,4.0,4.9,5.32984,0.17655999999999983,4.2,-2.2,51.3,51.3,0.0,2.1,9.8,0.0
2017-02-13,69.93,Good,winter,69.93,Good,winter,69.93,Good,68.73,66.08,2.5,2.0,5.0,4.5,3.2,6.73024,1.6998400000000005,6.1,0.1,59.6,59.6,0.0,1.6,6.4,4.3
2017-02-14,71.23,Very Good,winter,71.23,Very Good,winter,71.23,Very Good,70.8,66.53,2.5,2.0,5.0,4.0,4.9,7.256,2.3952,6.5,0.3,46.0,46.0,0.0,2.5,9.8,0.0
2017-02-15,74.23,Very Good,winter,74.23,Very Good,winter,74.23,Very Good,71.8,68.28,3.0,2.0,5.0,4.5,4.45,8.3832,3.37112,8.0,1.8,52.1,52.1,0.0,1.4,8.9,0.0
2017-02-16,69.65,Good,winter,69.65,Good,winter,69.65,Good,71.7,69.26,3.0,2.5,5.0,4.0,1.05,10.256680000000001,6.1498,10.3,5.5,63.9,63.9,0.0,2.0,2.1,5.8
2017-02-17,67.88,Good,winter,67.88,Good,winter,67.88,Good,70.59,69.88,3.0,2.0,4.6,3.0,4.75,9.1724,2.38608,9.0,0.8,56.9,56.9,4.0,3.9,9.5,3.1
2017-02-18,67.54,Good,winter,67.54,Good,winter,67.54,Good,68.36,70.24,2.5,1.5,5.0,3.5,5.0,4.33704,-0.049760000000000026,2.9,-2.6,49.4,49.4,0.0,2.8,10.0,0.6
2017-02-19,63.65,Good,winter,63.65,Good,winter,63.65,Good,66.36,69.16,2.5,2.0,4.9,4.0,0.6,6.2504,3.2855999999999996,5.7,2.3,68.0,68.0,1.0,1.9,1.2,7.0
2017-02-20,68.08,Good,winter,68.08,Good,winter,68.08,Good,66.42,68.89,2.5,2.0,4.95,3.0,4.95,6.2500800000000005,0.6252000000000004,5.4,-1.5,53.8,53.8,0.5,4.2,9.9,2.5
2017-02-21,72.77,Very Good,winter,72.77,Very Good,winter,72.77,Very Good,68.17,69.11,2.5,2.0,5.0,4.5,4.95,7.67996,2.06696,6.9,-0.6,37.1,37.1,0.0,1.6,9.9,4.5
2017-02-22,56.51,Acceptable,winter,56.51,Acceptable,winter,56.51,Acceptable,65.79,66.58,2.0,2.0,4.49,3.5,0.04999999999999982,3.72928,2.6694400000000003,2.9,1.7,70.8,70.8,5.1,2.7,0.0,9.9
2017-02-23,66.2,Good,winter,66.2,Good,winter,66.2,Good,65.16,66.09,2.0,2.0,5.0,3.0,5.0,3.4777600000000004,0.5056000000000003,2.1,-1.5,56.4,56.4,0.0,3.8,10.2,1.1
2017-02-24,70.58,Very Good,winter,70.58,Very Good,winter,70.58,Very Good,64.43,66.48,2.5,2.0,5.0,4.0,4.5,5.490880000000001,1.3038399999999999,4.4,-0.8,51.3,51.3,0.0,2.2,9.0,2.1
2017-02-25,73.66,Very Good,winter,73.66,Very Good,winter,73.66,Very Good,70.15,67.35,3.0,2.0,5.0,4.0,5.0,8.63296,3.6774400000000003,8.4,2.6,63.6,63.6,0.0,2.3,10.1,1.8
2017-02-26,76.05,Very Good,winter,76.05,Very Good,winter,76.05,Very Good,73.43,69.12,3.0,2.5,5.0,4.0,5.0,10.08112,4.80832,10.1,3.6,52.8,52.8,0.0,2.1,10.3,0.1
2017-02-27,76.05,Very Good,winter,76.05,Very Good,winter,76.1,Very Good,75.25,70.26,3.0,2.5,5.0,4.0,5.0,10.52472,5.27752,10.7,3.7,37.4,37.4,0.0,1.8,10.6,0.0
2017-02-28,75.89,Very Good,winter,75.89,Very Good,winter,75.98,Very Good,76.0,70.71,3.0,2.5,5.0,4.0,4.9,11.761800000000001,6.6296,12.3,5.6,41.5,41.5,0.0,2.0,9.8,2.1
2017-03-01,64.34,Good,spring,65.85,Good,winter,65.69,Good,72.6,72.04,3.0,2.5,4.5,4.0,0.6,11.204,5.7,11.4,5.0,65.0,65.0,5.0,1.8,1.2,9.8
2017-03-02,70.94,Very Good,spring,69.38,Good,winter,69.6,Good,70.37,72.49,2.5,2.0,4.95,3.5,4.85,7.1508,3.1284,6.6,1.8,59.5,59.5,0.5,3.1,9.7,4.1
2017-03-03,77.41,Very Good,spring,76.05,Very Good,winter,76.29,Very Good,70.43,73.28,3.0,2.5,5.0,4.0,5.0,10.32704,4.52208,10.4,3.3,54.4,54.4,0.0,2.1,10.5,1.3
